side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	283.1	5	135	0.8	36	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	291.8	5	15	0.8	37	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	299.5	5	45	0.2	38	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	308.1	5	15	0.2	39	grating	2.5	75	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	315.6	5	120	0.2	40	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	323.5	5	30	0.2	41	grating	3.3999999999999773	83.99999999999977	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	331.9	5	60	0.8	42	grating	2.900000000000034	79.00000000000034	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	339.8	5	0	0.2	43	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	348.1	5	45	0.8	44	grating	3	80	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	356.1	5	15	0.2	45	grating	2.5	75	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	363.6	5	90	0.8	46	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	371.8	5	135	0.8	47	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
left	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	380	5	105	0.8	48	grating	35	400	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	0	5	75	0.2	1	grating	2.5	75	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	7.5	5	165	0.2	2	grating	3.4000000000000004	84	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	15.9	5	105	0.2	3	grating	2.4999999999999982	74.99999999999999	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	23.4	5	135	0.8	4	grating	3.200000000000003	82.00000000000003	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	31.6	5	135	0.8	5	grating	3	80	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	39.6	5	45	0.2	6	grating	2.799999999999997	77.99999999999997	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	47.4	5	15	0.8	7	grating	3.3000000000000043	83.00000000000004	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	55.7	5	120	0.2	8	grating	2.8999999999999986	78.99999999999999	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	63.6	5	15	0.2	9	grating	2.6000000000000014	76.00000000000001	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	71.2	5	105	0.8	10	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	79.3	5	150	0.8	11	grating	2.700000000000003	77.00000000000003	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	87	5	0	0.2	12	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	95.6	5	30	0.8	13	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	103.9	5	0	0.2	14	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	112.5	5	90	0.2	15	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	120.9	5	105	0.2	16	grating	3.5	85	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	129.4	5	165	0.2	17	grating	3.299999999999983	82.99999999999983	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	137.7	5	120	0.8	18	grating	3.4000000000000057	84.00000000000006	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	146.1	5	45	0.2	19	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	154.4	5	105	0.8	20	grating	2.9000000000000057	79.00000000000006	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	162.3	5	135	0.2	21	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	170.4	5	45	0.8	22	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	179	5	135	0.2	23	grating	2.5	75	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	186.5	5	150	0.2	24	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	194.6	5	45	0.8	25	grating	3	80	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	202.6	5	120	0.2	26	grating	3.5999999999999943	85.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	211.2	5	90	0.8	27	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	219.5	5	30	0.2	28	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	228.2	5	120	0.8	29	grating	3.200000000000017	82.00000000000017	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	236.4	5	75	0.8	30	grating	3.5	85	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	244.9	5	75	0.2	31	grating	3.0999999999999943	80.99999999999994	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	253	5	165	0.8	32	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	261.2	5	75	0.8	33	grating	2.6999999999999886	76.99999999999989	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	268.9	5	90	0.2	34	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	277.2	5	165	0.8	35	grating	3.6999999999999886	86.99999999999989	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	285.9	5	30	0.8	36	grating	3.1000000000000227	81.00000000000023	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	294	5	60	0.2	37	grating	3.1000000000000227	81.00000000000023	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	302.1	5	15	0.8	38	grating	3.5	85	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	310.6	5	150	0.2	39	grating	2.599999999999966	75.99999999999966	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	318.2	5	60	0.2	40	grating	3.6000000000000227	86.00000000000023	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	326.8	5	90	0.8	41	grating	2.5	75	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	334.3	5	150	0.8	42	grating	3.099999999999966	80.99999999999966	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	342.4	5	60	0.8	43	grating	3.3000000000000114	83.00000000000011	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	350.7	5	30	0.2	44	grating	3.1999999999999886	81.99999999999989	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	358.9	5	60	0.8	45	grating	3.1000000000000227	81.00000000000023	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	367	5	0	0.2	46	grating	2.8999999999999773	78.99999999999977	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	374.9	5	15	0.2	47	grating	3.2000000000000455	82.00000000000045	NA	NO RESPONSE	NA
right	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	383.1	5	0	0.2	48	grating	31.899999999999977	368.9999999999998	NA	NO RESPONSE	NA
