onset	duration	trial_type	contrast	orientation	run	subject	task
185.52551429999585	5.0007156990031945	con-0.2_ori-30	0.2	30	2	5	contrast
186.32562078299816	0.4000472329935292	dim	1	NaN	2	5	contrast
187.42578297299042	5.000707587008947	con-0.8_ori-165	0.8	165	2	5	contrast
190.52622999899904	0.40004843499627896	dim	1	NaN	2	5	contrast
193.82668261499202	5.000693766007316	con-0.2_ori-105	0.2	105	2	5	contrast
194.52684654699988	0.39997872700041626	dim	1	NaN	2	5	contrast
195.3268938389956	5.000684152008034	con-0.2_ori-120	0.2	120	2	5	contrast
197.0270809069916	0.40009200100030284	dim	1	NaN	2	5	contrast
200.32757799100364	0.40003791799244937	dim	1	NaN	2	5	contrast
202.32783007799299	5.000691963010468	con-0.2_ori-135	0.2	135	2	5	contrast
203.82805151799403	5.00068775699765	con-0.8_ori-150	0.8	150	2	5	contrast
203.928055063996	0.4001983640046092	dim	1	NaN	2	5	contrast
207.72857558299438	0.4000835890037706	dim	1	NaN	2	5	contrast
210.12894791500003	5.000636077995296	con-0.2_ori-0	0.2	0	2	5	contrast
212.0292877969914	5.000550747005036	con-0.2_ori-150	0.2	150	2	5	contrast
212.62928292999277	0.4000472330080811	dim	1	NaN	2	5	contrast
216.3297476239968	0.4000544440059457	dim	1	NaN	2	5	contrast
218.43003600699012	5.0007006770028966	con-0.8_ori-45	0.8	45	2	5	contrast
219.43017662299098	0.4000523400027305	dim	1	NaN	2	5	contrast
219.63020414499624	5.000692864996381	con-0.8_ori-120	0.8	120	2	5	contrast
223.73079088699888	0.4001719240040984	dim	1	NaN	2	5	contrast
225.9310491639917	5.000738234011806	con-0.8_ori-90	0.8	90	2	5	contrast
227.53128887199273	5.000718704002793	con-0.2_ori-60	0.2	60	2	5	contrast
228.23139120900305	0.4000604530010605	dim	1	NaN	2	5	contrast
232.2319665929972	0.4000385190011002	dim	1	NaN	2	5	contrast
234.63228994999372	5.0006769400060875	con-0.8_ori-75	0.8	75	2	5	contrast
234.63228994999372	0.4000427260034485	dim	1	NaN	2	5	contrast
235.73244492799859	5.000675136994687	con-0.2_ori-135	0.2	135	2	5	contrast
239.53295102599077	0.40006556001026183	dim	1	NaN	2	5	contrast
242.43346156999178	5.0005762850050814	con-0.8_ori-105	0.8	105	2	5	contrast
243.63353235900286	5.000649597990559	con-0.2_ori-45	0.2	45	2	5	contrast
243.73353950999444	0.40005444300186355	dim	1	NaN	2	5	contrast
247.9341108679946	0.4000598520069616	dim	1	NaN	2	5	contrast
250.83449221399496	5.000659512996208	con-0.2_ori-90	0.2	90	2	5	contrast
251.0345143279992	0.4001827399915783	dim	1	NaN	2	5	contrast
251.13453439799196	5.0006877570122015	con-0.2_ori-105	0.2	105	2	5	contrast
254.83501651899132	0.4000586500042118	dim	1	NaN	2	5	contrast
258.6355292270018	5.000722609998775	con-0.2_ori-75	0.2	75	2	5	contrast
259.0355833700014	5.000728318991605	con-0.2_ori-0	0.2	0	2	5	contrast
259.7356818010012	0.4000715699949069	dim	1	NaN	2	5	contrast
262.63610010399134	0.4000499370013131	dim	1	NaN	2	5	contrast
266.43662422899797	5.0006865549949	con-0.2_ori-150	0.2	150	2	5	contrast
266.73678810099955	0.39994777999527287	dim	1	NaN	2	5	contrast
266.83679675399617	5.000616848003119	con-0.2_ori-30	0.2	30	2	5	contrast
272.0374191909941	0.40005474400823005	dim	1	NaN	2	5	contrast
274.03777073099627	5.0006048289942555	con-0.2_ori-15	0.2	15	2	5	contrast
274.43776237800193	5.000657709999359	con-0.8_ori-165	0.8	165	2	5	contrast
275.6379118879995	0.40003431199875195	dim	1	NaN	2	5	contrast
279.2383712329902	0.40007788001094013	dim	1	NaN	2	5	contrast
281.73870144099055	5.000700376011082	con-0.8_ori-120	0.8	120	2	5	contrast
282.3388239689957	5.000665822997689	con-0.2_ori-90	0.2	90	2	5	contrast
284.6391068230005	0.4001346669974737	dim	1	NaN	2	5	contrast
289.03977661298995	0.4000340120110195	dim	1	NaN	2	5	contrast
290.1399910820037	5.000554050988285	con-0.2_ori-105	0.2	105	2	5	contrast
290.43989445400075	5.000698572999681	con-0.8_ori-60	0.8	60	2	5	contrast
292.1401280930004	0.4000529409968294	dim	1	NaN	2	5	contrast
297.2409032229916	0.3999961549998261	dim	1	NaN	2	5	contrast
298.7410606649937	5.000676338997437	con-0.8_ori-135	0.8	135	2	5	contrast
298.7410606649937	5.000676338997437	con-0.8_ori-75	0.8	75	2	5	contrast
300.941339373996	0.4000484340067487	dim	1	NaN	2	5	contrast
303.84176668999135	0.40005113900406286	dim	1	NaN	2	5	contrast
306.5421127019945	5.0005471400072565	con-0.2_ori-0	0.2	0	2	5	contrast
306.9421866749908	5.000543235000805	con-0.2_ori-15	0.2	15	2	5	contrast
308.542405952001	0.40006225599790923	dim	1	NaN	2	5	contrast
312.242772394995	0.40016711699718144	dim	1	NaN	2	5	contrast
314.5433409889956	5.000565167996683	con-0.2_ori-75	0.2	75	2	5	contrast
314.8432741059951	5.000658912002109	con-0.8_ori-30	0.8	30	2	5	contrast
322.34428185399156	5.000726516998839	con-0.8_ori-90	0.8	90	2	5	contrast
323.1443868359929	5.000670630004606	con-0.8_ori-150	0.8	150	2	5	contrast
330.5454000519967	5.0007190049946075	con-0.8_ori-30	0.8	30	2	5	contrast
331.04546615399886	5.000675738003338	con-0.2_ori-120	0.2	120	2	5	contrast
338.84652660299616	5.000709090003511	con-0.8_ori-150	0.8	150	2	5	contrast
339.24662551499205	5.000678142008837	con-0.2_ori-90	0.2	90	2	5	contrast
346.74766781699145	5.00065019899921	con-0.8_ori-15	0.8	15	2	5	contrast
347.34771012199053	5.0006538040033774	con-0.2_ori-30	0.2	30	2	5	contrast
355.0487733350019	5.000691362001817	con-0.8_ori-45	0.8	45	2	5	contrast
355.0487733350019	5.000691362001817	con-0.8_ori-15	0.8	15	2	5	contrast
362.6497954450024	5.000706385995727	con-0.2_ori-135	0.2	135	2	5	contrast
363.6499594969937	5.000495761996717	con-0.2_ori-120	0.2	120	2	5	contrast
370.450752535995	5.000801932008471	con-0.8_ori-135	0.8	135	2	5	contrast
371.95094513199	5.0008761460048845	con-0.8_ori-105	0.8	105	2	5	contrast
378.75201189100335	5.0006841509894	con-0.2_ori-75	0.2	75	2	5	contrast
379.65214625699446	5.000668527005473	con-0.2_ori-135	0.2	135	2	5	contrast
