onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
85.1	0.4	n/a	n/a	middle	22	5	dim	3
88.4	5	150	0.2	left	12	5	grating	3
89.8	5	45	0.2	right	12	5	grating	3
89.9	0.4	n/a	n/a	middle	23	5	dim	3
95	0.4	n/a	n/a	middle	24	5	dim	3
96.6	5	120	0.8	left	13	5	grating	3
97.4	5	15	0.2	right	13	5	grating	3
99.4	0.4	n/a	n/a	middle	25	5	dim	3
104.3	5	0	0.2	left	14	5	grating	3
104.6	0.4	n/a	n/a	middle	26	5	dim	3
105.5	5	105	0.8	right	14	5	grating	3
108.8	0.4	n/a	n/a	middle	27	5	dim	3
112.2	5	150	0.2	left	15	5	grating	3
112.8	0.4	n/a	n/a	middle	28	5	dim	3
113.4	5	15	0.8	right	15	5	grating	3
117.6	0.4	n/a	n/a	middle	29	5	dim	3
119.8	5	60	0.8	left	16	5	grating	3
121.4	5	30	0.8	right	16	5	grating	3
121.6	0.4	n/a	n/a	middle	30	5	dim	3
124.1	0.4	n/a	n/a	middle	31	5	dim	3
127.3	5	120	0.2	left	17	5	grating	3
128.1	0.4	n/a	n/a	middle	32	5	dim	3
129.2	5	90	0.8	right	17	5	grating	3
130.8	0.4	n/a	n/a	middle	33	5	dim	3
135.1	0.4	n/a	n/a	middle	34	5	dim	3
135.8	5	45	0.2	left	18	5	grating	3
137.8	5	75	0.2	right	18	5	grating	3
139	0.4	n/a	n/a	middle	35	5	dim	3
142.4	0.4	n/a	n/a	middle	36	5	dim	3
143.7	5	30	0.2	left	19	5	grating	3
146.2	5	60	0.8	right	19	5	grating	3
147.3	0.4	n/a	n/a	middle	37	5	dim	3
150.3	0.4	n/a	n/a	middle	38	5	dim	3
151.5	5	165	0.8	left	20	5	grating	3
153.4	0.4	n/a	n/a	middle	39	5	dim	3
154.3	5	60	0.8	right	20	5	grating	3
157	0.4	n/a	n/a	middle	40	5	dim	3
160.1	5	75	0.8	left	21	5	grating	3
160.2	0.4	n/a	n/a	middle	41	5	dim	3
162.1	5	0	0.2	right	21	5	grating	3
165.6	0.4	n/a	n/a	middle	42	5	dim	3
168.1	5	105	0.2	left	22	5	grating	3
169.9	0.4	n/a	n/a	middle	43	5	dim	3
170.8	5	165	0.8	right	22	5	grating	3
174.2	0.4	n/a	n/a	middle	44	5	dim	3
175.8	5	0	0.2	left	23	5	grating	3
176.8	0.4	n/a	n/a	middle	45	5	dim	3
178.7	5	135	0.2	right	23	5	grating	3
181.7	0.4	n/a	n/a	middle	46	5	dim	3
183.9	5	75	0.2	left	24	5	grating	3
184.5	0.4	n/a	n/a	middle	47	5	dim	3
187.4	5	105	0.2	right	24	5	grating	3
187.8	0.4	n/a	n/a	middle	48	5	dim	3
191.8	5	30	0.8	left	25	5	grating	3
192.2	0.4	n/a	n/a	middle	49	5	dim	3
195.7	5	30	0.2	right	25	5	grating	3
197.1	0.4	n/a	n/a	middle	50	5	dim	3
199.3	5	150	0.8	left	26	5	grating	3
200.7	0.4	n/a	n/a	middle	51	5	dim	3
203.7	5	120	0.8	right	26	5	grating	3
204.1	0.4	n/a	n/a	middle	52	5	dim	3
206.9	0.4	n/a	n/a	middle	53	5	dim	3
208	5	90	0.2	left	27	5	grating	3
211.6	5	0	0.2	right	27	5	grating	3
211.7	0.4	n/a	n/a	middle	54	5	dim	3
216.3	5	105	0.8	left	28	5	grating	3
216.6	0.4	n/a	n/a	middle	55	5	dim	3
219.5	5	0	0.2	right	28	5	grating	3
221.6	0.4	n/a	n/a	middle	56	5	dim	3
224.5	5	135	0.2	left	29	5	grating	3
225.1	0.4	n/a	n/a	middle	57	5	dim	3
228	5	165	0.2	right	29	5	grating	3
228.7	0.4	n/a	n/a	middle	58	5	dim	3
232.5	5	0	0.2	left	30	5	grating	3
233	0.4	n/a	n/a	middle	59	5	dim	3
236.5	0.4	n/a	n/a	middle	60	5	dim	3
236.7	5	75	0.8	right	30	5	grating	3
239.6	0.4	n/a	n/a	middle	61	5	dim	3
240	5	150	0.8	left	31	5	grating	3
244	0.4	n/a	n/a	middle	62	5	dim	3
244.7	5	0	0.2	right	31	5	grating	3
247.1	0.4	n/a	n/a	middle	63	5	dim	3
247.9	5	0	0.2	left	32	5	grating	3
251.2	0.4	n/a	n/a	middle	64	5	dim	3
253.1	5	45	0.2	right	32	5	grating	3
254.3	0.4	n/a	n/a	middle	65	5	dim	3
256.5	5	45	0.8	left	33	5	grating	3
257.7	0.4	n/a	n/a	middle	66	5	dim	3
261.7	5	30	0.8	right	33	5	grating	3
263.1	0.4	n/a	n/a	middle	67	5	dim	3
264.4	5	105	0.8	left	34	5	grating	3
265.9	0.4	n/a	n/a	middle	68	5	dim	3
269.5	5	45	0.8	right	34	5	grating	3
270.4	0.4	n/a	n/a	middle	69	5	dim	3
272.5	5	30	0.8	left	35	5	grating	3
273.2	0.4	n/a	n/a	middle	70	5	dim	3
276.7	0.4	n/a	n/a	middle	71	5	dim	3
278	5	150	0.2	right	35	5	grating	3
279.8	0.4	n/a	n/a	middle	72	5	dim	3
280.4	5	135	0.8	left	36	5	grating	3
285	0.4	n/a	n/a	middle	73	5	dim	3
285.8	5	120	0.2	right	36	5	grating	3
288.8	0.4	n/a	n/a	middle	74	5	dim	3
288.9	5	60	0.8	left	37	5	grating	3
291.8	0.4	n/a	n/a	middle	75	5	dim	3
293.8	5	165	0.8	right	37	5	grating	3
295.2	0.4	n/a	n/a	middle	76	5	dim	3
296.8	5	75	0.2	left	38	5	grating	3
299.9	0.4	n/a	n/a	middle	77	5	dim	3
302.4	5	105	0.8	right	38	5	grating	3
304.7	0.4	n/a	n/a	middle	78	5	dim	3
304.8	5	15	0.8	left	39	5	grating	3
307.8	0.4	n/a	n/a	middle	79	5	dim	3
310.1	5	75	0.8	right	39	5	grating	3
311.5	0.4	n/a	n/a	middle	80	5	dim	3
312.8	5	90	0.2	left	40	5	grating	3
315.5	0.4	n/a	n/a	middle	81	5	dim	3
318.4	5	75	0.2	right	40	5	grating	3
318.8	0.4	n/a	n/a	middle	82	5	dim	3
321.2	5	60	0.2	left	41	5	grating	3
323	0.4	n/a	n/a	middle	83	5	dim	3
326.2	5	150	0.8	right	41	5	grating	3
329.6	5	15	0.2	left	42	5	grating	3
334.8	5	30	0.2	right	42	5	grating	3
337.6	5	45	0.8	left	43	5	grating	3
342.6	5	165	0.2	right	43	5	grating	3
346.3	5	120	0.2	left	44	5	grating	3
351	5	135	0.2	right	44	5	grating	3
354.6	5	90	0.8	left	45	5	grating	3
358.6	5	90	0.2	right	45	5	grating	3
362.8	5	15	0.2	left	46	5	grating	3
366.2	5	90	0.8	right	46	5	grating	3
370.6	5	45	0.2	left	47	5	grating	3
374.5	5	90	0.2	right	47	5	grating	3
378.5	5	165	0.2	left	48	5	grating	3
382.7	5	120	0.8	right	48	5	grating	3
