onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
178.6	0.4	n/a	n/a	middle	47	5	dim	2
183.6	0.4	n/a	n/a	middle	48	5	dim	2
185.4	5	75	0.8	right	24	5	grating	2
186.4	5	150	0.8	left	24	5	grating	2
188.7	0.4	n/a	n/a	middle	49	5	dim	2
193	5	45	0.8	right	25	5	grating	2
193	0.4	n/a	n/a	middle	50	5	dim	2
195	5	60	0.2	left	25	5	grating	2
196.6	0.4	n/a	n/a	middle	51	5	dim	2
199.7	0.4	n/a	n/a	middle	52	5	dim	2
201.5	5	60	0.2	right	26	5	grating	2
203.5	5	165	0.2	left	26	5	grating	2
205.1	0.4	n/a	n/a	middle	53	5	dim	2
209.4	0.4	n/a	n/a	middle	54	5	dim	2
209.8	5	120	0.2	right	27	5	grating	2
211.2	5	0	0.2	left	27	5	grating	2
214.1	0.4	n/a	n/a	middle	55	5	dim	2
218.2	5	75	0.8	right	28	5	grating	2
219.2	0.4	n/a	n/a	middle	56	5	dim	2
219.5	5	45	0.8	left	28	5	grating	2
223	0.4	n/a	n/a	middle	57	5	dim	2
225.9	5	165	0.8	right	29	5	grating	2
226.2	0.4	n/a	n/a	middle	58	5	dim	2
227.9	5	45	0.2	left	29	5	grating	2
230	0.4	n/a	n/a	middle	59	5	dim	2
232.4	0.4	n/a	n/a	middle	60	5	dim	2
233.8	5	135	0.2	right	30	5	grating	2
235.4	5	135	0.8	left	30	5	grating	2
235.5	0.4	n/a	n/a	middle	61	5	dim	2
239.5	0.4	n/a	n/a	middle	62	5	dim	2
242.2	5	105	0.8	right	31	5	grating	2
243.1	0.4	n/a	n/a	middle	63	5	dim	2
243.6	5	135	0.2	left	31	5	grating	2
247.8	0.4	n/a	n/a	middle	64	5	dim	2
250.2	5	30	0.2	right	32	5	grating	2
252.3	5	60	0.8	left	32	5	grating	2
252.7	0.4	n/a	n/a	middle	65	5	dim	2
256.8	0.4	n/a	n/a	middle	66	5	dim	2
258	5	15	0.2	right	33	5	grating	2
259.9	5	150	0.8	left	33	5	grating	2
260.9	0.4	n/a	n/a	middle	67	5	dim	2
265.1	0.4	n/a	n/a	middle	68	5	dim	2
266.6	5	150	0.8	right	34	5	grating	2
267.6	5	15	0.8	left	34	5	grating	2
269.2	0.4	n/a	n/a	middle	69	5	dim	2
273	0.4	n/a	n/a	middle	70	5	dim	2
275	5	0	0.2	right	35	5	grating	2
276.2	5	0	0.2	left	35	5	grating	2
276.4	0.4	n/a	n/a	middle	71	5	dim	2
281.3	0.4	n/a	n/a	middle	72	5	dim	2
283.3	5	135	0.8	right	36	5	grating	2
283.9	5	60	0.2	left	36	5	grating	2
286.1	0.4	n/a	n/a	middle	73	5	dim	2
289.3	0.4	n/a	n/a	middle	74	5	dim	2
290.8	5	0	0.2	right	37	5	grating	2
291.7	5	135	0.2	left	37	5	grating	2
292.3	0.4	n/a	n/a	middle	75	5	dim	2
295.4	0.4	n/a	n/a	middle	76	5	dim	2
298.4	0.4	n/a	n/a	middle	77	5	dim	2
299.1	5	165	0.2	right	38	5	grating	2
300	5	15	0.2	left	38	5	grating	2
302.5	0.4	n/a	n/a	middle	78	5	dim	2
306.5	0.4	n/a	n/a	middle	79	5	dim	2
306.6	5	150	0.2	right	39	5	grating	2
307.7	5	15	0.2	left	39	5	grating	2
309.8	0.4	n/a	n/a	middle	80	5	dim	2
314.7	0.4	n/a	n/a	middle	81	5	dim	2
315	5	15	0.8	right	40	5	grating	2
315.7	5	45	0.8	left	40	5	grating	2
317.3	0.4	n/a	n/a	middle	82	5	dim	2
320.9	0.4	n/a	n/a	middle	83	5	dim	2
323.7	5	90	0.2	right	41	5	grating	2
323.8	5	90	0.2	left	41	5	grating	2
331.8	5	150	0.2	left	42	5	grating	2
332.1	5	15	0.8	right	42	5	grating	2
339.9	5	75	0.2	left	43	5	grating	2
340.5	5	45	0.8	right	43	5	grating	2
347.6	5	165	0.8	left	44	5	grating	2
348.7	5	75	0.2	right	44	5	grating	2
355.2	5	105	0.8	left	45	5	grating	2
357.4	5	30	0.2	right	45	5	grating	2
363.9	5	75	0.2	left	46	5	grating	2
365	5	45	0.2	right	46	5	grating	2
371.5	5	0	0.2	left	47	5	grating	2
373.6	5	120	0.8	right	47	5	grating	2
379.4	5	30	0.2	left	48	5	grating	2
381.7	5	15	0.2	right	48	5	grating	2
