onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
309.5	0.4	n/a	n/a	middle	79	6	dim	9
312.7	0.4	n/a	n/a	middle	80	6	dim	9
314.1	5	30	0.8	left	40	6	grating	9
314.4	5	135	0.8	right	40	6	grating	9
315.3	0.4	n/a	n/a	middle	81	6	dim	9
319	0.4	n/a	n/a	middle	82	6	dim	9
321.6	5	45	0.8	left	41	6	grating	9
321.9	0.4	n/a	n/a	middle	83	6	dim	9
323.1	5	30	0.2	right	41	6	grating	9
329.5	5	15	0.2	left	42	6	grating	9
331.3	5	165	0.2	right	42	6	grating	9
337.1	5	120	0.8	left	43	6	grating	9
339.2	5	135	0.2	right	43	6	grating	9
345.4	5	75	0.2	left	44	6	grating	9
347.6	5	30	0.8	right	44	6	grating	9
352.9	5	30	0.8	left	45	6	grating	9
356.3	5	15	0.8	right	45	6	grating	9
361.2	5	90	0.8	left	46	6	grating	9
364.2	5	150	0.8	right	46	6	grating	9
369.3	5	105	0.8	left	47	6	grating	9
372.6	5	90	0.2	right	47	6	grating	9
377.1	5	15	0.2	left	48	6	grating	9
380.8	5	45	0.8	right	48	6	grating	9
