onset_expected	duration_expected	orientation	contrast	side	trial	subject	trial_type	run
96.1	5	90	0.8	right	13	5	grating	9
98.3	0.4	n/a	n/a	middle	26	5	dim	9
100.9	0.4	n/a	n/a	middle	27	5	dim	9
104	0.4	n/a	n/a	middle	28	5	dim	9
104.2	5	135	0.8	right	14	5	grating	9
104.4	5	90	0.8	left	14	5	grating	9
108.2	0.4	n/a	n/a	middle	29	5	dim	9
111	0.4	n/a	n/a	middle	30	5	dim	9
111.9	5	90	0.2	right	15	5	grating	9
113.1	5	105	0.8	left	15	5	grating	9
114.6	0.4	n/a	n/a	middle	31	5	dim	9
119.7	0.4	n/a	n/a	middle	32	5	dim	9
120.4	5	30	0.2	right	16	5	grating	9
121.3	5	150	0.2	left	16	5	grating	9
124.7	0.4	n/a	n/a	middle	33	5	dim	9
128.4	5	30	0.8	right	17	5	grating	9
128.7	0.4	n/a	n/a	middle	34	5	dim	9
129.5	5	135	0.8	left	17	5	grating	9
132.5	0.4	n/a	n/a	middle	35	5	dim	9
135.3	0.4	n/a	n/a	middle	36	5	dim	9
136.2	5	105	0.2	right	18	5	grating	9
138.2	5	60	0.8	left	18	5	grating	9
139.2	0.4	n/a	n/a	middle	37	5	dim	9
143.3	0.4	n/a	n/a	middle	38	5	dim	9
144.4	5	120	0.8	right	19	5	grating	9
146.5	5	150	0.8	left	19	5	grating	9
146.7	0.4	n/a	n/a	middle	39	5	dim	9
150.3	0.4	n/a	n/a	middle	40	5	dim	9
152.3	5	45	0.2	right	20	5	grating	9
153.2	0.4	n/a	n/a	middle	41	5	dim	9
154.4	5	90	0.2	left	20	5	grating	9
158.1	0.4	n/a	n/a	middle	42	5	dim	9
160.9	5	15	0.8	right	21	5	grating	9
162.3	5	135	0.2	left	21	5	grating	9
162.5	0.4	n/a	n/a	middle	43	5	dim	9
165.4	0.4	n/a	n/a	middle	44	5	dim	9
168.7	5	60	0.8	right	22	5	grating	9
169.6	0.4	n/a	n/a	middle	45	5	dim	9
171	5	90	0.2	left	22	5	grating	9
174.1	0.4	n/a	n/a	middle	46	5	dim	9
176.5	0.4	n/a	n/a	middle	47	5	dim	9
176.7	5	60	0.2	right	23	5	grating	9
178.8	5	135	0.2	left	23	5	grating	9
180.5	0.4	n/a	n/a	middle	48	5	dim	9
183.7	0.4	n/a	n/a	middle	49	5	dim	9
185.1	5	75	0.8	right	24	5	grating	9
186.3	5	135	0.8	left	24	5	grating	9
187.6	0.4	n/a	n/a	middle	50	5	dim	9
193	5	0	0.2	right	25	5	grating	9
193	0.4	n/a	n/a	middle	51	5	dim	9
194.5	5	75	0.2	left	25	5	grating	9
197.9	0.4	n/a	n/a	middle	52	5	dim	9
200.8	5	120	0.8	right	26	5	grating	9
202.8	5	165	0.8	left	26	5	grating	9
202.9	0.4	n/a	n/a	middle	53	5	dim	9
208	0.4	n/a	n/a	middle	54	5	dim	9
208.8	5	90	0.8	right	27	5	grating	9
211.2	5	165	0.2	left	27	5	grating	9
211.3	0.4	n/a	n/a	middle	55	5	dim	9
216.4	0.4	n/a	n/a	middle	56	5	dim	9
216.5	5	45	0.2	right	28	5	grating	9
219.5	0.4	n/a	n/a	middle	57	5	dim	9
219.9	5	15	0.2	left	28	5	grating	9
222.4	0.4	n/a	n/a	middle	58	5	dim	9
224.5	5	30	0.2	right	29	5	grating	9
225.3	0.4	n/a	n/a	middle	59	5	dim	9
227.7	5	165	0.2	left	29	5	grating	9
230.3	0.4	n/a	n/a	middle	60	5	dim	9
232.8	5	150	0.2	right	30	5	grating	9
234	0.4	n/a	n/a	middle	61	5	dim	9
236.1	5	15	0.8	left	30	5	grating	9
237.5	0.4	n/a	n/a	middle	62	5	dim	9
240.6	5	150	0.8	right	31	5	grating	9
242.4	0.4	n/a	n/a	middle	63	5	dim	9
243.9	5	60	0.2	left	31	5	grating	9
245.4	0.4	n/a	n/a	middle	64	5	dim	9
249.2	5	150	0.2	right	32	5	grating	9
250.5	0.4	n/a	n/a	middle	65	5	dim	9
252.5	5	15	0.8	left	32	5	grating	9
254.3	0.4	n/a	n/a	middle	66	5	dim	9
257.2	0.4	n/a	n/a	middle	67	5	dim	9
257.6	5	15	0.2	right	33	5	grating	9
260.4	0.4	n/a	n/a	middle	68	5	dim	9
260.8	5	120	0.8	left	33	5	grating	9
264.4	0.4	n/a	n/a	middle	69	5	dim	9
265.5	5	90	0.2	right	34	5	grating	9
268.6	5	165	0.8	left	34	5	grating	9
269.1	0.4	n/a	n/a	middle	70	5	dim	9
272.7	0.4	n/a	n/a	middle	71	5	dim	9
274	5	135	0.2	right	35	5	grating	9
275.2	0.4	n/a	n/a	middle	72	5	dim	9
276.5	5	0	0.2	left	35	5	grating	9
280.6	0.4	n/a	n/a	middle	73	5	dim	9
282	5	105	0.2	right	36	5	grating	9
284.6	0.4	n/a	n/a	middle	74	5	dim	9
284.9	5	105	0.8	left	36	5	grating	9
289.6	0.4	n/a	n/a	middle	75	5	dim	9
290.3	5	120	0.2	right	37	5	grating	9
292.6	5	105	0.2	left	37	5	grating	9
294.7	0.4	n/a	n/a	middle	76	5	dim	9
298.1	5	15	0.8	right	38	5	grating	9
299.2	0.4	n/a	n/a	middle	77	5	dim	9
300.6	5	45	0.8	left	38	5	grating	9
303.2	0.4	n/a	n/a	middle	78	5	dim	9
306.5	5	150	0.8	right	39	5	grating	9
306.9	0.4	n/a	n/a	middle	79	5	dim	9
308.5	5	75	0.2	left	39	5	grating	9
310.4	0.4	n/a	n/a	middle	80	5	dim	9
312.8	0.4	n/a	n/a	middle	81	5	dim	9
314.9	5	105	0.8	right	40	5	grating	9
315.8	0.4	n/a	n/a	middle	82	5	dim	9
316.2	5	45	0.2	left	40	5	grating	9
318.4	0.4	n/a	n/a	middle	83	5	dim	9
323.3	5	165	0.8	right	41	5	grating	9
324.3	5	150	0.8	left	41	5	grating	9
331	5	165	0.8	right	42	5	grating	9
332.8	5	105	0.2	left	42	5	grating	9
338.7	5	60	0.8	right	43	5	grating	9
340.9	5	0	0.2	left	43	5	grating	9
346.8	5	45	0.8	right	44	5	grating	9
349.2	5	45	0.8	left	44	5	grating	9
355.2	5	75	0.8	right	45	5	grating	9
356.9	5	150	0.2	left	45	5	grating	9
362.7	5	165	0.2	right	46	5	grating	9
365.6	5	30	0.2	left	46	5	grating	9
370.4	5	45	0.8	right	47	5	grating	9
373.1	5	120	0.2	left	47	5	grating	9
378.8	5	0	0.2	right	48	5	grating	9
381.3	5	30	0.8	left	48	5	grating	9
