trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	15.6	5	165	0.2	3	2.700000000000001	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	23.3	5	90	0.2	4	3.099999999999998	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	31.4	5	45	0.8	5	2.8999999999999986	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	39.3	5	45	0.2	6	2.8000000000000043	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	47.1	5	150	0.8	7	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	54.6	5	0	0.2	8	3.6000000000000014	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	63.2	5	165	0.8	9	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	70.8	5	0	0.2	10	3.299999999999997	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	79.1	5	105	0.8	11	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	86.6	5	30	0.8	12	3.6000000000000085	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	95.2	5	165	0.8	13	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	103.3	5	30	0.2	14	3.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	112	5	0	0.2	15	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	119.5	5	165	0.2	16	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	127.9	5	105	0.2	17	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	136.4	5	75	0.8	18	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	144.7	5	75	0.2	19	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	152.9	5	60	0.8	20	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	161	5	135	0.8	21	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	169	5	15	0.8	22	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	177.2	5	90	0.8	23	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	185	5	120	0.2	24	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	192.7	5	15	0.2	25	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	201.3	5	15	0.2	26	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	209	5	135	0.8	27	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	217	5	60	0.2	28	2.9000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	224.9	5	60	0.8	29	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	233.5	5	120	0.8	30	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	242	5	150	0.2	31	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	249.5	5	15	0.8	32	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	257.7	5	135	0.2	33	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	265.7	5	75	0.2	34	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	273.2	5	30	0.2	35	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	281.2	5	120	0.8	36	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	289.2	5	45	0.8	37	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	297.8	5	120	0.2	38	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	305.5	5	135	0.2	39	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	314.2	5	90	0.8	40	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	322.3	5	105	0.8	41	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	330.8	5	90	0.2	42	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	338.5	5	75	0.8	43	2.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	346.2	5	60	0.2	44	3.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	354.8	5	150	0.2	45	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	363.2	5	0	0.2	46	3.400000000000034	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	371.6	5	105	0.2	47	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	5	5	ga_dump/sub-05_task-contrast_run-05_ga_events.tsv	379.6	5	30	0.8	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
