trial_type	side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	iti_expected	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	89.7	5	105	0.8	12	2.700000000000003	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	97.4	5	30	0.8	13	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	105	5	60	0.8	14	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	112.5	5	45	0.8	15	3.0999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	120.6	5	90	0.2	16	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	128.4	5	90	0.8	17	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	135.9	5	120	0.8	18	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	144.3	5	0	0.2	19	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	152.5	5	0	0.2	20	3.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	161.1	5	45	0.2	21	3.200000000000017	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	169.3	5	45	0.8	22	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	178	5	0	0.2	23	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	186.4	5	30	0.2	24	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	195.1	5	60	0.2	25	3.4000000000000057	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	203.5	5	105	0.8	26	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	211.3	5	30	0.8	27	2.5999999999999943	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	218.9	5	165	0.8	28	3.299999999999983	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	227.2	5	165	0.2	29	3.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	235.7	5	150	0.2	30	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	243.3	5	165	0.8	31	2.8999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	251.2	5	60	0.8	32	3.1000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	259.3	5	120	0.2	33	3.3999999999999773	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	267.7	5	90	0.2	34	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	275.9	5	45	0.2	35	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	283.4	5	75	0.8	36	3.7000000000000455	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	292.1	5	60	0.2	37	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	300.3	5	15	0.2	38	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	308.5	5	135	0.2	39	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	316.7	5	90	0.8	40	3.1999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	324.9	5	150	0.8	41	2.6000000000000227	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	332.5	5	150	0.8	42	2.5	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	340	5	135	0.2	43	3	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	348	5	105	0.2	44	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	355.8	5	15	0.8	45	3.3000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	364.1	5	0	0.2	46	3.6999999999999886	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	372.8	5	135	0.8	47	2.8000000000000114	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
grating	right	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	380.6	5	75	0.2	48	0	NaN	NaN	NA	NA	NaN	NA	NaN	NaN
