onset	duration	trial	trial_type	side	orientation	contrast	subject	run
235.14065720600775	5.000710291002179	30	grating	right	45	0.8	6	3
243.54185160101042	5.000660113990307	31	grating	right	30	0.8	6	3
251.3428865110036	5.000689559004968	32	grating	right	150	0.2	6	3
259.0439617430093	5.0006538039888255	33	grating	right	45	0.2	6	3
266.9450116160151	5.000698272982845	34	grating	right	150	0.8	6	3
274.94612572700134	5.000763173011364	35	grating	right	90	0.8	6	3
283.3472849680111	5.000704282982042	36	grating	right	60	0.8	6	3
291.4483897059981	5.00069767201785	37	grating	right	90	0.2	6	3
299.34952851501293	5.000612340983935	38	grating	right	150	0.8	6	3
307.95061913100653	5.000708187988494	39	grating	right	90	0.8	6	3
316.65183678199537	5.000709089013981	40	grating	right	135	0.2	6	3
324.95297955800197	5.000703981000697	41	grating	right	15	0.2	6	3
332.5540118839999	5.000701878016116	42	grating	right	30	0.2	6	3
340.8551513540151	5.0006865549949	43	grating	right	120	0.8	6	3
348.7561047789932	5.000830777018564	44	grating	right	0	0.2	6	3
357.457412268006	5.000707586994395	45	grating	right	75	0.8	6	3
365.2585102750163	5.000679042976117	46	grating	right	15	0.8	6	3
373.6596334610076	5.0006931649986655	47	grating	right	0	0.2	6	3
381.7607484140026	5.000696470000548	48	grating	right	105	0.8	6	3
4.800781920988811	0.4000556460232474	1	dim	middle	NaN	1	6	3
9.801465171010932	0.4000514389772434	2	dim	middle	NaN	1	6	3
14.902183213998796	0.4000442280084826	3	dim	middle	NaN	1	6	3
19.602676751994295	0.4002013700082898	4	dim	middle	NaN	1	6	3
22.30319552900619	0.40003851999063045	5	dim	middle	NaN	1	6	3
26.203825056989444	0.399956192006357	6	dim	middle	NaN	1	6	3
29.10411265899893	0.40006195500609465	7	dim	middle	NaN	1	6	3
34.00478124601068	0.400053241988644	8	dim	middle	NaN	1	6	3
39.20545235701138	0.4000886959838681	9	dim	middle	NaN	1	6	3
42.10587937300443	0.4000652600079775	10	dim	middle	NaN	1	6	3
47.206563162995735	0.4000715700094588	11	dim	middle	NaN	1	6	3
50.81542101301602	0.4000526409945451	12	dim	middle	NaN	1	6	3
54.31590084999334	0.400055345002329	13	dim	middle	NaN	1	6	3
57.51634601398837	0.4000382190279197	14	dim	middle	NaN	1	6	3
62.51702866301639	0.4000367159896996	15	dim	middle	NaN	1	6	3
67.11766618199181	0.4000385190011002	16	dim	middle	NaN	1	6	3
70.81814860299346	0.4000652609975077	17	dim	middle	NaN	1	6	3
75.3187627469888	0.40003491402603686	18	dim	middle	NaN	1	6	3
80.61954556999262	0.40000156199675985	19	dim	middle	NaN	1	6	3
83.51987493599881	0.4000481340044644	20	dim	middle	NaN	1	6	3
86.62036432800232	0.39999615401029587	21	dim	middle	NaN	1	6	3
90.9209070809884	0.4000544440059457	22	dim	middle	NaN	1	6	3
95.82158558399533	0.4000700680189766	23	dim	middle	NaN	1	6	3
100.82210087601561	0.400089296977967	24	dim	middle	NaN	1	6	3
104.42277024401119	0.40006556099979207	25	dim	middle	NaN	1	6	3
107.12313728799927	0.40002439700765535	26	dim	middle	NaN	1	6	3
109.72349808199215	0.4000574490055442	27	dim	middle	NaN	1	6	3
113.22393705698778	0.4000652600079775	28	dim	middle	NaN	1	6	3
118.12463238500641	0.4001590039988514	29	dim	middle	NaN	1	6	3
121.1250332010095	0.4000616550038103	30	dim	middle	NaN	1	6	3
125.92570064601023	0.40006826497847214	31	dim	middle	NaN	1	6	3
130.32632476498839	0.40003311101463623	32	dim	middle	NaN	1	6	3
132.7266475209908	0.40005234102136455	33	dim	middle	NaN	1	6	3
137.5273287880118	0.40002169299987145	34	dim	middle	NaN	1	6	3
142.72801041501225	0.4000625560001936	35	dim	middle	NaN	1	6	3
146.62851915700594	0.4000932030030526	36	dim	middle	NaN	1	6	3
151.5292262030125	0.4000388199929148	37	dim	middle	NaN	1	6	3
154.3295742580085	0.40007006700034253	38	dim	middle	NaN	1	6	3
159.03023034599028	0.40005204000044614	39	dim	middle	NaN	1	6	3
164.23095073300647	0.40007337200222537	40	dim	middle	NaN	1	6	3
169.13166468898999	0.40004783400218	41	dim	middle	NaN	1	6	3
172.3321597299946	0.39996881200931966	42	dim	middle	NaN	1	6	3
175.3324896369886	0.4000454300257843	43	dim	middle	NaN	1	6	3
179.33305570701486	0.40001898899208754	44	dim	middle	NaN	1	6	3
182.93354509898927	0.40003431201330386	45	dim	middle	NaN	1	6	3
186.73406621901086	0.4000343130028341	46	dim	middle	NaN	1	6	3
192.13476395100588	0.4000613539828919	47	dim	middle	NaN	1	6	3
196.3353695620026	0.40009800999541767	48	dim	middle	NaN	1	6	3
201.63616199899116	0.3999793280090671	49	dim	middle	NaN	1	6	3
205.53662416900625	0.40005504500004463	50	dim	middle	NaN	1	6	3
209.23712191398954	0.4000613540119957	51	dim	middle	NaN	1	6	3
213.93778701600968	0.4000977099931333	52	dim	middle	NaN	1	6	3
218.63841756500187	0.40006435799296014	53	dim	middle	NaN	1	6	3
222.33891380700516	0.4000775789900217	54	dim	middle	NaN	1	6	3
224.83927346000564	0.40002619998995215	55	dim	middle	NaN	1	6	3
227.43960541000706	0.4000373169837985	56	dim	middle	NaN	1	6	3
232.24025693099247	0.40009200101485476	57	dim	middle	NaN	1	6	3
236.64086031800252	0.400068265007576	58	dim	middle	NaN	1	6	3
239.14125061701634	0.4000394209870137	59	dim	middle	NaN	1	6	3
243.24176614900352	0.40008419001242146	60	dim	middle	NaN	1	6	3
247.84240607300308	0.400062255008379	61	dim	middle	NaN	1	6	3
250.54279805501574	0.40004903500084765	62	dim	middle	NaN	1	6	3
253.54319556598784	0.4000712690176442	63	dim	middle	NaN	1	6	3
258.44396510798833	0.3999739200226031	64	dim	middle	NaN	1	6	3
261.24426388699794	0.4000935039948672	65	dim	middle	NaN	1	6	3
266.3449209360115	0.40005654699052684	66	dim	middle	NaN	1	6	3
271.5456563459884	0.4000535430095624	67	dim	middle	NaN	1	6	3
273.9459785009967	0.4000580490101129	68	dim	middle	NaN	1	6	3
277.4464904880151	0.40003611499560066	69	dim	middle	NaN	1	6	3
280.3468787439924	0.40005474400823005	70	dim	middle	NaN	1	6	3
284.3474180730118	0.40005083798314445	71	dim	middle	NaN	1	6	3
287.0477736990142	0.40007397398585454	72	dim	middle	NaN	1	6	3
289.5481342530111	0.40005955199012533	73	dim	middle	NaN	1	6	3
294.7487416669901	0.4001415770035237	74	dim	middle	NaN	1	6	3
300.1495953380072	0.3999985579866916	75	dim	middle	NaN	1	6	3
303.65005083801225	0.4000595510005951	76	dim	middle	NaN	1	6	3
307.95061913100653	0.40007577699725516	77	dim	middle	NaN	1	6	3
310.5509925450024	0.4000195899861865	78	dim	middle	NaN	1	6	3
313.55140117299743	0.40004032201250084	79	dim	middle	NaN	1	6	3
316.05175151099684	0.4000772790168412	80	dim	middle	NaN	1	6	3
319.8522882559919	0.40005744801601395	81	dim	middle	NaN	1	6	3
322.65266064798925	0.4000607530178968	82	dim	middle	NaN	1	6	3
328.05340405000607	0.4000349130074028	83	dim	middle	NaN	1	6	3
