onset	duration	orientation	contrast	side	trial	subject	response_time
NaN	0.300027372286422	n/a	n/a	middle	52	4	0.5608186
NaN	0.30003999179462	n/a	n/a	middle	53	4	0.439368
NaN	0.308388691366417	n/a	n/a	middle	54	4	0.3419271
NaN	0.30004179457319	n/a	n/a	middle	55	4	0.4791783
NaN	0.300082357251085	n/a	n/a	middle	56	4	0.5287092
NaN	0.300063728471287	n/a	n/a	middle	57	4	n/a
NaN	0.300061324756825	n/a	n/a	middle	58	4	-3.44568
NaN	0.300046602002112	n/a	n/a	middle	59	4	-4.66472
NaN	0.30005170989898	n/a	n/a	middle	60	4	0.8456548
NaN	0.300056216859957	n/a	n/a	middle	61	4	0.4678523
NaN	0.300092272576876	n/a	n/a	middle	62	4	0.6640849
NaN	0.300042996415868	n/a	n/a	middle	63	4	n/a
NaN	0.300039691326674	n/a	n/a	middle	64	4	1.174952
NaN	0.300033982523018	n/a	n/a	middle	65	4	0.7234861
NaN	0.200092663173564	n/a	n/a	middle	66	4	0.4176462
NaN	0.291781431500567	n/a	n/a	middle	67	4	0.4258735
NaN	0.300057418702636	n/a	n/a	middle	68	4	0.3887935
NaN	0.200034072651761	n/a	n/a	middle	69	4	0.3201173
NaN	0.200038880051579	n/a	n/a	middle	70	4	0.2854185
NaN	0.199885342852212	n/a	n/a	middle	71	4	0.344689
NaN	0.200031368469354	n/a	n/a	middle	72	4	0.3292728
NaN	0.200005528546171	n/a	n/a	middle	73	4	0.3075104
NaN	0.300058921042364	n/a	n/a	middle	74	4	0.2926311
NaN	0.30003999179462	n/a	n/a	middle	75	4	0.4392006
NaN	0.200021152704721	n/a	n/a	middle	76	4	0.3446818
NaN	0.200011237378931	n/a	n/a	middle	77	4	0.3671989
NaN	0.200043086573714	n/a	n/a	middle	78	4	0.3325256
NaN	0.300047503405949	n/a	n/a	middle	79	4	n/a
NaN	0.200025058700703	n/a	n/a	middle	80	4	0.4101313
NaN	0.300061625224771	n/a	n/a	middle	81	4	0.6165574
NaN	0.30006282706745	n/a	n/a	middle	82	4	0.2902388
NaN	0.300044799223542	n/a	n/a	middle	83	4	0.3824468
NaN	0.299786099523772	n/a	n/a	middle	84	4	0.4176083
NaN	0.30004630156327	n/a	n/a	middle	85	4	0.4020049
NaN	0.300020161172142	n/a	n/a	middle	86	4	0.4725972
NaN	0.300033081119182	n/a	n/a	middle	87	4	0.7017484
NaN	0.300041193637298	n/a	n/a	middle	88	4	0.3662578
NaN	0.200045790756121	n/a	n/a	middle	89	4	0.3597464
NaN	0.300046602002112	n/a	n/a	middle	90	4	n/a
NaN	0.30004359735176	n/a	n/a	middle	91	4	0.3754271
NaN	0.29995405903901	n/a	n/a	middle	92	4	0.3547296
NaN	0.200023556390079	n/a	n/a	middle	93	4	0.3999933
NaN	0.200025659636594	n/a	n/a	middle	94	4	0.5027494
NaN	0.200049396342365	n/a	n/a	middle	95	4	0.3570158
NaN	0.299997025402263	n/a	n/a	middle	96	4	0.8265714
NaN	0.200023255922133	n/a	n/a	middle	97	4	0.4880522
NaN	0.200025960133644	n/a	n/a	middle	98	4	0.4103819
NaN	0.300063728471287	n/a	n/a	middle	99	4	0.9448946
NaN	0.200025659636594	n/a	n/a	middle	100	4	n/a
NaN	0.200070428807521	n/a	n/a	middle	101	4	0.3872609
NaN	0.300044799194438	n/a	n/a	middle	102	4	n/a
NaN	0.300034883897752	n/a	n/a	middle	103	4	0.4419378
NaN	0.300056216859957	n/a	n/a	middle	104	4	0.3253977
NaN	0.300024367665173	n/a	n/a	middle	105	4	0.3327308
NaN	0.30003818901605	n/a	n/a	middle	106	4	0.4059702
NaN	0.200060813949676	n/a	n/a	middle	107	4	0.3861128
NaN	NaN	n/a	n/a	middle	108	4	0.5035249
